11 1240 7 5 3500 1000 40 40
4475.7 2003.78
1999.49 2031.89
1546.72 2837.32
1713.31 1299.15
1885.65 2464.35
1450.56 2892.75
1602.5 1201.88
1276.51 832.29
2002.29 2659.86
1562.94 940.23
1499.94 909.1
1930.73 1242.55
1487.06 1951.21 20
1455.97 1912.56 24
1511.68 1968.93 8
1466.4 1905.42 19
1517.79 1970.34 21
1498.22 1934.11 4
1516.7 1960.24 8
1520.67 1963.14 9
1506.16 1921.36 18
1525.84 1965.01 12
1511.3 1906.76 17
1507.08 1865.31 9
1516.47 1876.77 5
1535.68 1981.99 9
1537.68 1997.72 7
1536.87 1927.72 24
1542.71 1876.61 11
1546.98 1901.24 14
1555.27 1880.69 9
1555.84 1910.2 18
1551.38 1947.1 15
1552.1 1954.45 8
1572.56 1906.7 9
1580.8 1900.91 9
1589.25 1896.72 16
1551.34 1976.11 18
1561.06 1963.56 22
1539.82 1997.21 17
1556.1 1977.09 7
1577.54 1955.26 19
1616.47 1920.31 21
1634.39 1911.97 8
1624.65 1928.87 14
1609.23 1947.55 6
1604.04 1956.54 22
1559.26 1987.5 13
1627.81 1953.7 23
1577.17 1982.32 3
1623.57 1966.78 4
1609.97 1976.35 17
1603.82 1982.16 24
1635.74 1979.01 1
1557.11 1996.92 8
1605.02 1992.88 10
1552.83 1999.21 22
1594.75 2000.0 7
