8 1320 2 6 12500 1000 40 80
4543.58 1962.2
1683.89 2729.59
1684.16 1270.67
1198.05 1019.81
1760.92 1351.16
2188.93 2162.63
2060.77 2561.03
2093.14 2495.03
1593.68 957.15
1459.55 1698.29 9
1446.21 1677.65 18
1514.78 1746.88 12
1511.4 1741.93 17
1459.47 1662.64 9
1481.79 1687.9 5
1469.35 1652.45 9
1509.76 1730.95 7
1496.09 1687.35 24
1499.33 1683.13 11
1512.25 1723.22 14
1506.1 1668.0 9
1509.43 1643.14 18
1516.7 1670.23 15
1521.46 1677.28 8
1519.1 1740.38 9
1533.82 1660.66 9
1542.29 1650.33 16
1542.95 1670.21 18
1542.71 1685.8 22
1563.96 1649.86 17
1558.67 1674.59 7
1519.68 1747.81 19
1539.38 1720.49 21
1580.2 1673.96 8
1519.65 1748.74 14
1520.87 1747.8 6
1536.27 1735.2 22
1548.15 1728.34 13
1580.49 1710.38 23
1563.15 1725.42 3
1633.08 1695.77 4
1565.79 1731.42 17
1624.6 1715.54 24
1535.56 1746.0 1
1609.77 1732.87 8
1618.18 1737.77 10
1572.1 1747.12 22
1618.29 1750.56 7
1382.4 2000.0 2
1373.34 2003.52 0
1388.63 2009.53 23
1358.0 2007.0 12
1330.81 2000.52 13
1341.26 2005.06 18
1382.89 2027.75 11
1365.28 2022.45 2
1351.68 2016.6 3
1369.98 2035.45 13
1329.45 2000.24 14
1375.68 2055.62 20
1389.84 2085.57 14
1384.36 2092.66 4
1375.22 2093.48 11
1355.76 2066.89 6
1340.79 2037.65 20
1351.97 2102.37 19
1341.19 2085.48 2
1334.82 2093.79 20
1328.22 2050.09 3
1328.9 2003.12 14
1317.26 2066.1 3
1322.26 2026.31 13
1327.1 2006.01 4
1318.35 2024.5 23
1306.41 2042.03 18
1316.64 2019.34 3
1285.83 2056.35 20
1310.15 2021.06 12
1317.71 2010.84 22
1285.8 2034.83 3
1325.67 2002.41 14
1267.92 2034.85 7
1290.23 2018.23 14
1230.74 2036.83 0
1320.83 2002.4 2
1299.32 2006.02 18
1270.59 2007.03 21
1298.2 2001.23 24
1307.42 1999.13 20
1258.05 1991.47 21
1236.14 1981.25 7
1263.48 1981.21 7
1245.67 1968.75 15
1235.32 1956.09 5
1255.81 1958.26 2
1267.74 1958.26 4
1312.83 1986.86 6
1328.38 1999.21 23
1309.83 1978.59 16
1273.62 1927.79 14
1299.45 1954.23 14
1293.47 1934.12 14
1295.56 1924.14 0
1315.56 1961.16 7
1307.68 1918.55 3
1324.53 1974.09 1
1321.06 1918.22 6
1328.54 1965.87 5
1331.7 1958.34 14
1341.45 1912.62 0
1336.81 1965.84 10
1330.03 1997.34 15
1362.8 1915.36 10
1366.02 1925.22 8
1383.15 1909.38 1
1354.19 1964.74 3
1333.56 1994.8 4
1361.18 1967.39 15
1378.84 1956.84 15
1340.6 1991.59 11
1407.13 1951.51 3
1399.1 1963.87 9
1414.99 1963.97 0
1406.67 1974.49 15
1414.5 1979.25 13
1337.25 1998.71 8
1409.03 1993.64 10
1379.33 2000.0 0
