15 1650 3 4 12500 1000 40 50
4280.67 1738.37
1326.16 2945.31
1970.32 2241.84
1141.66 1010.08
1095.43 2995.44
1822.15 1430.73
1867.95 1503.34
1465.94 1115.18
2191.25 2144.65
2175.41 1758.33
1705.51 1029.3
1839.41 1142.45
1931.82 2756.12
1035.16 800.52
2016.44 2637.84
2200.0 2002.1
1040.24 1656.19 20
1013.08 1607.38 24
1002.23 1581.67 8
1016.26 1647.56 19
1003.26 1597.7 21
1000.55 1583.62 4
998.75 1637.26 8
989.1 1683.71 9
998.3 1583.83 18
990.09 1611.92 12
976.12 1642.37 17
983.21 1612.27 9
980.94 1609.56 5
960.69 1634.86 9
971.8 1611.04 7
998.77 1575.78 24
976.42 1596.64 11
995.53 1578.01 14
947.49 1610.08 9
969.81 1591.58 18
998.74 1575.01 15
998.02 1575.16 8
925.41 1595.74 9
896.43 1595.29 9
933.67 1582.37 16
955.15 1576.21 18
895.04 1570.24 22
909.62 1563.59 17
899.25 1554.12 7
900.43 1545.96 19
905.85 1539.21 21
936.05 1544.52 8
953.42 1547.94 14
992.13 1569.08 6
939.21 1525.66 22
949.56 1526.9 13
935.2 1502.83 23
995.06 1568.01 3
965.68 1521.65 4
961.64 1503.71 17
996.48 1566.49 24
985.08 1531.97 1
973.88 1475.65 8
997.54 1560.85 10
996.44 1538.75 22
999.13 1530.57 7
1004.4 1500.7 2
1009.49 1506.7 0
1001.65 1567.02 23
1027.21 1485.93 12
1018.85 1526.91 13
1009.99 1554.12 18
1020.23 1540.43 11
1000.39 1573.86 2
1014.42 1557.16 3
1033.18 1540.57 13
1015.39 1561.03 14
1086.93 1510.2 20
1049.15 1543.83 14
1065.57 1540.52 4
1008.42 1570.88 11
1025.45 1566.04 6
1076.75 1555.75 20
1033.51 1569.05 19
1086.26 1567.55 2
1032.75 1574.42 20
1242.78 1693.81 3
1157.13 1695.95 14
1237.34 1709.51 3
1236.24 1717.33 13
1141.43 1698.04 4
1220.03 1728.14 23
1184.97 1720.02 18
1129.89 1695.46 3
1187.89 1732.49 20
1183.27 1735.42 12
1168.33 1729.19 22
1177.8 1743.88 3
1162.75 1734.46 14
1159.02 1735.88 7
1169.58 1758.71 14
1136.07 1710.26 0
1161.91 1768.09 2
1148.34 1749.17 18
1131.27 1708.16 21
1134.02 1724.59 24
1133.58 1735.96 20
1130.15 1731.38 21
1128.7 1799.62 7
1122.32 1778.89 7
1126.16 1699.16 15
1117.72 1740.14 5
1101.55 1787.04 2
1090.62 1797.72 4
1081.41 1799.48 6
1114.64 1717.42 23
1124.28 1697.98 16
1115.27 1710.08 14
1084.91 1744.77 14
1047.19 1777.78 14
1092.26 1725.45 0
1106.87 1709.64 7
1036.21 1755.81 3
1069.77 1727.2 1
1041.28 1736.07 6
1028.72 1733.94 5
1111.27 1698.92 14
1121.13 1695.24 0
1114.01 1696.09 10
1113.92 1695.18 15
1101.08 1694.72 10
1057.99 1691.37 8
1086.13 1689.48 1
1020.12 1674.77 3
1053.69 1675.36 4
1061.66 1672.38 15
1088.27 1678.03 15
1043.23 1652.5 11
1119.81 1689.7 3
1078.25 1660.56 9
1039.11 1624.21 0
1067.24 1639.26 15
1094.14 1659.33 13
1056.2 1607.94 8
1070.29 1614.22 10
1107.98 1662.86 0
1084.13 1611.08 3
1102.63 1637.5 4
1118.56 1670.07 18
1122.93 1679.41 14
1105.0 1582.78 10
1115.34 1601.29 2
1126.03 1678.74 14
1127.91 1632.72 15
1128.82 1671.33 8
1144.57 1583.04 5
1145.57 1613.59 1
1146.61 1629.88 2
1140.17 1659.47 10
1174.13 1593.66 15
1132.41 1683.88 18
1171.88 1625.4 17
1183.39 1619.87 8
1203.19 1607.38 11
1174.66 1646.81 21
1187.63 1641.97 22
1178.22 1655.91 7
1165.0 1669.62 18
1129.85 1692.18 22
1150.06 1683.33 7
1231.96 1655.07 13
1235.23 1662.35 8
1159.34 1686.82 10
1178.38 1686.48 2
1161.84 1691.33 18
1215.03 1693.81 16
1402.45 1690.13 21
1391.39 1695.89 13
1344.2 1695.01 11
1412.45 1712.19 21
1323.22 1694.0 4
1367.24 1711.26 9
1342.92 1705.03 18
1348.15 1710.75 18
1318.18 1695.4 17
1356.37 1724.42 0
1355.57 1729.09 5
1353.11 1732.61 18
1335.49 1719.12 18
1330.0 1716.44 22
1311.37 1692.41 11
1337.7 1739.68 9
1358.06 1792.16 15
1333.36 1750.59 11
1320.44 1724.28 2
1322.16 1742.75 21
1328.1 1803.93 19
1312.01 1714.36 7
1311.57 1786.42 10
1309.72 1693.05 13
1298.02 1785.55 23
1307.31 1703.15 1
1291.87 1756.53 18
1305.3 1703.23 13
1279.62 1760.51 22
1275.46 1756.78 5
1309.33 1691.01 11
1288.6 1720.06 24
1288.11 1716.58 0
1284.74 1716.63 8
1294.65 1704.06 24
1268.14 1723.23 16
1253.26 1728.87 15
1251.12 1724.51 0
1217.04 1735.99 3
1297.64 1695.13 11
1280.02 1699.94 14
1289.13 1695.36 6
1274.59 1696.42 15
1277.68 1693.55 0
1225.42 1693.11 7
1195.02 1686.07 11
1263.95 1685.25 17
1220.56 1674.2 4
1302.14 1688.18 10
1280.3 1680.41 16
1250.68 1665.92 11
1298.17 1684.35 11
1231.98 1644.55 9
1211.87 1623.07 10
1247.52 1640.66 23
1267.58 1651.41 19
1251.8 1628.9 17
1300.89 1679.22 9
1255.48 1613.58 20
1308.94 1688.6 10
1290.05 1651.73 15
1293.4 1651.81 5
1281.44 1608.55 8
1304.73 1671.17 6
1308.65 1683.93 1
1296.15 1579.61 22
1307.84 1651.73 19
1311.64 1590.01 18
1318.33 1594.5 18
1326.2 1588.19 19
1324.02 1629.53 5
1326.18 1637.4 6
1311.42 1686.14 4
1331.89 1643.52 16
1333.73 1647.65 18
1336.57 1649.6 8
1357.4 1627.99 19
1334.23 1662.56 0
1316.6 1683.52 13
1396.92 1615.91 6
1330.07 1675.23 19
1330.59 1677.0 11
1397.62 1642.85 24
1311.99 1689.18 24
1413.66 1651.89 21
1383.97 1668.63 24
1413.01 1667.95 0
1377.04 1680.58 7
1328.22 1688.83 0
1400.82 1690.13 22
1616.8 1787.07 6
1565.22 1789.77 0
1580.0 1794.06 5
1595.65 1800.1 19
1558.78 1796.65 21
1600.98 1810.56 10
1579.22 1808.43 12
1547.19 1799.9 5
1578.6 1816.07 3
1609.34 1836.09 7
1530.5 1796.66 0
1593.05 1838.91 2
1576.01 1832.58 21
1561.6 1826.01 15
1604.71 1869.7 14
1599.73 1873.87 9
1519.45 1793.13 22
1589.15 1881.23 10
1524.97 1802.33 6
1579.47 1889.65 15
1575.98 1896.51 1
1535.84 1830.8 8
1521.87 1805.06 15
1554.18 1894.81 5
1524.33 1819.85 9
1515.11 1791.14 11
1516.75 1800.47 8
1522.75 1846.47 7
1517.66 1825.88 24
1518.5 1898.9 2
1512.37 1915.33 20
1508.93 1864.73 0
1500.45 1901.16 10
1508.06 1821.71 17
1506.79 1818.94 6
1488.92 1875.44 1
1502.19 1821.73 6
1504.85 1809.95 21
1497.51 1822.64 20
1463.57 1882.11 19
1510.83 1792.45 24
1512.04 1790.06 3
1489.09 1820.14 23
1466.72 1843.32 24
1443.49 1862.46 6
1481.85 1818.03 12
1501.62 1797.82 0
1406.74 1870.37 7
1415.58 1855.49 23
1399.07 1858.27 10
1410.31 1843.97 19
1433.82 1825.71 15
1441.66 1817.34 8
1507.53 1789.4 12
1460.99 1802.93 14
1474.85 1796.56 24
1432.17 1802.38 8
1449.7 1795.61 3
1507.56 1787.58 17
1489.5 1787.72 15
1405.3 1784.2 1
1499.62 1785.92 9
1495.02 1784.54 0
1451.73 1775.41 3
1512.03 1786.58 23
1448.75 1767.55 14
1386.12 1741.35 18
1492.86 1778.2 2
1513.02 1786.57 9
1474.38 1765.31 15
1505.71 1781.9 1
1463.49 1751.93 24
1420.01 1714.07 1
1419.74 1705.54 17
1448.1 1723.67 10
1509.58 1782.28 5
1456.29 1718.42 16
1464.77 1721.8 19
1462.61 1710.88 17
1487.6 1743.04 10
1488.38 1738.74 16
1456.46 1663.3 2
1464.29 1663.46 15
1485.2 1702.8 13
1509.99 1772.75 24
1494.69 1702.17 8
1500.85 1710.83 0
1501.57 1682.35 21
1507.35 1685.46 20
1513.75 1763.16 24
1516.4 1728.16 18
1523.48 1685.48 19
1523.89 1719.88 23
1539.6 1659.81 6
1541.62 1679.51 12
1551.58 1667.33 11
1556.07 1674.23 9
1566.31 1666.6 3
1527.75 1759.57 12
1521.49 1773.94 24
1561.58 1712.54 7
1569.67 1709.24 18
1582.97 1700.66 6
1552.9 1743.32 20
1562.11 1738.39 6
1597.01 1711.46 14
1541.13 1764.89 7
1618.26 1710.52 17
1574.0 1747.73 4
1592.54 1741.3 24
1559.36 1763.76 8
1583.2 1755.99 22
1623.87 1744.53 18
1595.62 1760.33 11
1604.69 1762.57 11
1543.63 1780.73 9
1583.17 1776.03 14
1523.3 1786.09 22
1581.7 1783.49 19
1551.94 1787.07 1
1507.5 2000.0 20
1490.8 2002.95 6
1463.99 2002.11 19
1464.79 2003.37 23
1522.74 2021.36 18
1479.07 2011.04 9
1461.49 2005.58 17
1465.36 2008.75 10
1517.45 2043.3 21
1533.55 2062.26 3
1486.12 2031.55 22
1488.07 2038.27 7
1475.49 2029.85 3
1488.46 2051.43 6
1483.46 2052.15 10
1465.07 2028.39 10
1472.71 2049.95 19
1463.17 2036.16 24
1454.79 2018.34 8
1457.02 2033.85 3
1453.96 2030.22 13
1455.2 2068.82 2
1449.89 2043.91 1
1445.15 2074.79 8
1436.2 2104.0 10
1441.44 2039.03 17
1424.99 2088.99 14
1440.59 2024.47 1
1420.45 2066.68 5
1412.41 2071.11 23
1386.97 2102.01 11
1394.39 2077.02 23
1398.99 2060.94 16
1404.81 2046.71 14
1361.92 2079.82 21
1399.3 2039.52 0
1441.5 2005.21 2
1420.68 2016.64 22
1372.36 2037.92 9
1409.36 2016.26 3
1364.48 2027.83 20
1420.61 2007.19 15
1434.89 2002.54 8
1410.97 2004.05 5
1348.77 2003.54 17
1361.87 1996.92 15
1445.48 1999.61 0
1373.32 1986.48 6
1368.6 1979.69 11
1363.18 1971.74 17
1350.12 1959.5 21
1373.87 1962.82 2
1429.4 1988.46 5
1392.06 1960.96 18
1372.91 1939.54 15
1443.14 1994.53 10
1442.98 1993.53 16
1381.09 1917.3 20
1427.7 1969.86 20
1426.46 1962.81 12
1429.95 1962.87 8
1404.28 1895.69 15
1429.85 1944.73 3
1443.11 1977.83 12
1445.67 1982.48 0
1436.17 1895.77 9
1446.17 1944.34 11
1449.17 1996.64 10
1453.48 1950.68 17
1459.66 1934.16 6
1459.71 1954.63 6
1458.44 1969.86 23
1469.78 1946.83 14
1453.66 1990.37 17
1460.01 1980.6 1
1449.3 1999.72 3
1477.94 1962.32 4
1491.82 1951.66 7
1521.77 1928.62 21
1483.33 1970.83 14
1508.96 1955.87 8
1490.42 1973.83 11
1514.63 1964.7 3
1449.37 1999.89 11
1527.79 1971.02 23
1489.46 1988.29 11
1488.4 1991.55 22
1462.58 1998.09 2
1496.56 1996.64 23
1521.58 2000.0 8
