13 1420 3 5 12500 1000 40 80
4613.1 2044.65
1077.66 1003.02
1811.48 1415.62
1318.89 2947.79
1729.28 2684.21
1580.04 2814.59
1350.67 2936.5
1927.78 2761.06
1607.38 965.06
1272.59 3168.63
1497.36 3092.08
2183.4 2198.91
2185.48 1813.9
2091.45 1501.26
1354.18 1396.75 24
1364.78 1397.73 8
1352.09 1372.19 19
1392.39 1414.44 21
1392.43 1406.28 4
1381.02 1373.81 8
1402.8 1406.37 9
1414.78 1427.32 18
1420.95 1439.64 12
1418.74 1419.19 17
1426.4 1454.85 9
1424.91 1414.57 5
1428.95 1383.26 9
1433.17 1400.13 7
1438.6 1394.75 24
1442.33 1400.53 11
1454.61 1376.36 14
1469.87 1354.94 9
1471.41 1370.99 18
1449.14 1425.43 15
1449.39 1430.7 8
1459.3 1422.36 9
1491.94 1390.99 9
1434.14 1457.4 16
1512.79 1391.21 18
1524.03 1392.74 22
1469.34 1437.4 17
1512.47 1418.13 7
1521.22 1421.65 19
1497.61 1438.08 21
1501.13 1442.54 8
1507.73 1446.65 14
1539.44 1447.99 6
1462.56 1461.42 22
1513.79 1463.9 13
1168.61 1934.05 23
1154.94 1935.2 3
1148.9 1935.58 4
1145.8 1935.76 17
1180.94 1945.47 24
1165.66 1943.49 1
1202.87 1960.45 8
1237.94 1982.13 10
1145.72 1938.94 22
1188.64 1967.28 7
1199.5 1980.12 2
1215.91 2000.32 0
1179.89 1975.01 23
1216.45 2020.14 12
1189.03 1998.17 13
1170.27 1980.86 18
1204.8 2043.43 11
1143.9 1947.05 2
1155.57 1974.85 3
1139.88 1941.75 13
1151.04 1979.4 14
1142.63 1957.5 20
1138.09 1940.59 14
1142.59 1984.78 4
1139.38 1985.28 11
1135.91 1998.9 6
1134.0 1970.94 20
1120.5 2048.37 19
1110.97 2058.15 2
1122.63 1985.81 20
1127.86 1960.28 3
1136.16 1935.91 14
1082.77 2043.34 3
1097.43 2002.48 13
1102.36 1986.02 4
1078.28 2011.13 23
1097.71 1979.33 18
1125.3 1945.88 3
1069.57 1994.33 20
1038.47 2011.49 12
1104.58 1956.33 22
1096.03 1958.55 3
1027.54 1990.45 14
1132.52 1935.99 7
1124.55 1938.56 14
1099.53 1945.04 0
1060.59 1951.3 2
1116.07 1937.39 18
1016.77 1945.53 21
1098.21 1935.28 24
1056.13 1931.49 20
1080.85 1928.7 21
1065.32 1922.6 7
1029.31 1909.75 7
1055.34 1910.09 15
1040.02 1898.78 5
1112.71 1923.45 2
1049.59 1889.02 4
1107.78 1916.6 6
1038.12 1866.02 23
1076.73 1886.7 16
1060.52 1865.69 14
1046.84 1842.51 14
1126.26 1921.74 14
1072.54 1849.44 0
1067.68 1829.96 7
1089.45 1851.8 3
1086.3 1831.88 1
1112.08 1874.72 6
1127.22 1905.98 5
1129.68 1907.82 14
1111.6 1812.95 0
1130.06 1886.25 10
1132.32 1875.94 15
1135.59 1849.05 10
1137.61 1919.96 8
1148.66 1828.92 1
1155.17 1830.62 3
1163.87 1823.03 4
1158.91 1863.38 15
1178.47 1825.35 15
1177.65 1844.9 11
1189.09 1836.72 3
1152.0 1909.77 9
1177.05 1877.73 0
1156.73 1909.7 15
1201.37 1864.3 13
1170.53 1902.02 8
1139.77 1931.68 10
1212.51 1878.41 0
1138.86 1932.82 3
1177.17 1911.67 4
1195.93 1905.97 18
1220.63 1900.55 14
1194.14 1915.27 10
1203.36 1916.82 2
1212.3 1919.53 14
1221.31 1923.29 15
1137.88 1933.99 8
1197.21 1934.05 5
1478.61 2000.0 1
1470.76 2006.29 2
1459.52 2011.04 10
1389.64 2001.68 15
1422.5 2011.81 18
1472.57 2033.44 17
1429.83 2021.65 8
1385.13 2001.79 11
1428.92 2029.85 21
1428.54 2034.45 22
1396.25 2012.31 7
1383.89 2002.04 18
1446.03 2072.68 22
1447.39 2085.73 7
1390.89 2013.78 13
1419.83 2067.68 8
1395.95 2029.93 10
1393.05 2028.93 2
1394.11 2039.76 18
1398.76 2072.57 16
1398.47 2104.0 21
1383.38 2017.76 13
1383.21 2079.25 11
1377.67 2078.15 21
1368.42 2107.81 4
1360.64 2107.67 9
1364.11 2065.28 18
1363.45 2052.68 18
1339.75 2097.86 17
1349.57 2062.45 0
1334.5 2077.67 5
1315.7 2093.04 18
1349.7 2039.04 18
1360.32 2022.66 22
1380.3 2001.38 11
1308.01 2058.55 9
1328.09 2036.76 15
1358.37 2013.72 11
1284.26 2048.2 2
1278.29 2042.35 21
1326.02 2018.34 19
1337.42 2011.2 7
1339.42 2007.56 10
1275.19 2011.33 13
1352.71 2001.03 23
1348.06 1998.81 1
1275.68 1988.72 18
1331.47 1991.02 13
1330.01 1986.93 22
1372.56 1996.96 5
1348.84 1986.51 11
1285.5 1952.41 24
1319.9 1963.77 0
1310.36 1951.11 8
1349.79 1974.59 24
1379.75 1998.11 16
1302.11 1915.96 15
1360.02 1973.51 0
1375.88 1991.65 3
1363.25 1969.53 11
1353.71 1945.56 14
1359.17 1947.32 6
1356.6 1927.67 15
1372.21 1964.57 0
1363.77 1908.23 7
1367.71 1886.44 11
1376.63 1902.17 17
1382.64 1953.24 4
1385.38 1959.66 10
1388.97 1955.3 16
1393.43 1950.25 11
1391.37 1969.1 11
1424.17 1890.99 9
1408.57 1943.34 10
1406.0 1956.95 23
1416.44 1947.42 19
1386.71 1993.59 17
1409.1 1969.11 9
1450.05 1932.96 20
1464.54 1929.47 10
1427.53 1966.29 15
1395.8 1991.14 5
1479.18 1947.54 8
1457.95 1965.67 6
1488.33 1960.76 1
1414.76 1990.44 22
1414.86 1992.89 19
1487.57 1984.97 18
1395.81 1999.01 18
1485.65 2000.0 19
